,Freq,Amps
66,66.0,0.0023762990301757314
67,67.0,0.0037670040455752697
68,68.0,0.002578900829445142
69,69.0,0.005419047190136092
70,70.0,0.0036562777878368447
71,71.0,0.0012123928463731325
72,72.0,0.0030419163058956044
73,73.0,0.0033223345182998945
74,74.0,0.0025982592532519445
75,75.0,0.004710400300183424
76,76.0,0.0007039323475281139
77,77.0,0.0035243756567339673
78,78.0,0.003818409581012635
79,79.0,0.002962370194101757
80,80.0,0.004412566472579585
81,81.0,0.0017563435741576882
82,82.0,0.00458805876323683
83,83.0,0.003614061321776985
84,84.0,0.002077450765698721
85,85.0,0.004516275682379482
86,86.0,0.0024963267315546074
87,87.0,0.004976835144678709
88,88.0,0.004017603704624709
89,89.0,0.0028583444452710324
90,90.0,0.005570430323707283
91,91.0,0.0028380618995152416
92,92.0,0.0057691892635907535
93,93.0,0.0028719197624768574
94,94.0,0.005340965336762472
95,95.0,0.004110948592246177
96,96.0,0.0015680666726041804
97,97.0,0.003666095302178444
98,98.0,0.0004630857859147986
99,99.0,0.0007460212486848281
100,100.0,0.002935765727484652
101,101.0,0.004249028471234411
102,102.0,0.0017335360404516307
103,103.0,0.0017245163775437404
104,104.0,0.0013334836159473494
105,105.0,0.005402807416484675
106,106.0,0.002974987128571344
107,107.0,0.002217598217001732
108,108.0,0.006043676626033281
109,109.0,0.0024376572361885164
110,110.0,0.0033744008142251782
111,111.0,0.0031331813445283044
112,112.0,0.0055374730914253155
113,113.0,0.003077210178798891
114,114.0,0.0016042330420095443
115,115.0,0.0012392389420356478
116,116.0,0.004466098103591197
117,117.0,0.005602929469213833
118,118.0,0.001219863197521015
119,119.0,0.002466060485908858
120,120.0,0.003283790305701595
121,121.0,0.002869881296601862
122,122.0,0.004525668633961908
123,123.0,0.0036767153079788014
124,124.0,0.0035684549766180898
125,125.0,0.003320340051167704
126,126.0,0.0028134442969320506
127,127.0,0.0024786115132790225
128,128.0,0.0008523799597459491
129,129.0,0.004681676536543074
130,130.0,0.00014436985823337072
131,131.0,0.005319649391224218
132,132.0,0.0037071760803432997
133,133.0,0.0010228127714484792
134,134.0,0.0033495865981398834
135,135.0,0.006506152310613748
136,136.0,0.001487973354026413
137,137.0,0.00433993985816368
138,138.0,0.0035002397910391912
139,139.0,0.004776244287741307
140,140.0,0.005963512002739303
141,141.0,0.0011454443307625823
142,142.0,0.0005696924949379463
143,143.0,0.004658583622934406
144,144.0,0.0014602635283080397
145,145.0,0.002235460997287741
146,146.0,0.0004268232583597521
147,147.0,0.002587719531968462
148,148.0,0.0008333074023116411
149,149.0,0.002303489535579605
150,150.0,0.0013316372012176945
151,151.0,0.0047305051917200455
152,152.0,0.0033365215939545174
153,153.0,0.0007684168144403189
154,154.0,0.001839348408573711
155,155.0,0.002731035597153624
156,156.0,0.002545916868746204
157,157.0,0.0015840014311721017
158,158.0,0.0018143528704710494
159,159.0,0.0015662623213891092
160,160.0,0.0008953769278697098
161,161.0,0.0017560252761363142
162,162.0,0.0021535263197208425
163,163.0,0.0024813987344748417
164,164.0,0.002012496309246453
165,165.0,0.0028975421970464663
166,166.0,0.002081947933272352
167,167.0,0.0033754049274521674
168,168.0,0.002149691451712251
169,169.0,0.0021083693321579055
170,170.0,0.004955525805825114
171,171.0,0.004648514648463268
172,172.0,0.004139594789221605
173,173.0,0.0036293183725607994
174,174.0,0.002339253818380986
175,175.0,0.004916983453013534
176,176.0,0.0033386558812171893
177,177.0,0.0014682447803653278
178,178.0,0.0010412607791842664
179,179.0,0.0022817638117819993
180,180.0,0.0006342453856475306
181,181.0,0.0010790880490234385
182,182.0,0.006320112103153288
183,183.0,0.004538119849068454
184,184.0,0.0024471157685060155
185,185.0,0.0027575015871444414
186,186.0,0.003009792600581417
187,187.0,0.0026160793033317476
188,188.0,0.002221749246642915
189,189.0,0.0036785609492015355
190,190.0,0.0012989251534438482
191,191.0,0.003512391529597758
192,192.0,0.004739424490741794
193,193.0,0.0027938067587601314
194,194.0,0.002815937790263862
195,195.0,0.0007770477050633829
196,196.0,0.0038845763761957545
197,197.0,0.004449395993412939
198,198.0,0.002623921136241944
199,199.0,0.005036903832885214
200,200.0,0.004034787886766191
201,201.0,0.0032141929346849347
202,202.0,0.0038273333347032933
203,203.0,0.004088677566188827
204,204.0,0.0032097011102835095
205,205.0,0.0041947302969061375
206,206.0,0.002586433883954094
207,207.0,0.005042529183268087
208,208.0,0.005691572308662179
209,209.0,0.002916367846210036
210,210.0,0.004063918715570749
211,211.0,0.0025713985920279717
212,212.0,0.0013369158321796977
213,213.0,0.0015918458665070143
214,214.0,0.004380319695463214
215,215.0,0.004475693592017525
216,216.0,0.0039434780540008
217,217.0,0.00154106936263387
218,218.0,0.002134882011930249
219,219.0,0.002752142860376134
220,220.0,0.004037082023398317
221,221.0,0.003436207015405938
222,222.0,0.002326095485492341
223,223.0,0.003009804573040454
224,224.0,0.0049607475023082815
225,225.0,0.002118738404514009
226,226.0,0.0033479869116498718
227,227.0,0.002660611054306155
228,228.0,0.005473887482288974
229,229.0,0.004128442208539836
230,230.0,0.003938235952759954
231,231.0,0.0022129635902905383
232,232.0,0.0013151911828297317
233,233.0,0.001435766949818484
234,234.0,0.006657266474347823
235,235.0,0.0035851599464416547
236,236.0,0.0052628608021651644
237,237.0,0.0059610579074986635
238,238.0,0.005159846454576913
239,239.0,0.00597375724839874
240,240.0,0.001472944975537726
241,241.0,0.00431953637443511
242,242.0,0.005202035903639219
243,243.0,0.0019935432559512363
244,244.0,0.0033626738470465506
245,245.0,0.0011406942128500462
246,246.0,0.004380283403220231
247,247.0,0.0007347519160966763
248,248.0,0.0020061532593417214
249,249.0,0.0032787920217472078
250,250.0,0.002306397465499228
251,251.0,0.0016676079763763966
252,252.0,0.001062150534459567
253,253.0,0.002828865331584204
254,254.0,0.0023277271427672394
255,255.0,0.0032796481116659803
256,256.0,0.004295434418131442
257,257.0,0.0032599378167683627
258,258.0,0.008798602925621646
259,259.0,0.003331933841077648
260,260.0,0.0010115557171462303
261,261.0,0.003432695152542834
262,262.0,0.0045596348745766116
263,263.0,0.005739824155313388
264,264.0,0.0015617926240203504
265,265.0,0.0028709907333868694
266,266.0,0.0011673989506586608
267,267.0,0.0037313593424292252
268,268.0,0.0016391114093151425
269,269.0,0.004535484557875013
270,270.0,0.005497247943166703
271,271.0,0.004974212813866581
272,272.0,0.00036592196585517157
273,273.0,0.0017225001297402924
274,274.0,0.004365132919716537
275,275.0,0.0019936369440928547
276,276.0,0.00146576730219137
277,277.0,0.0037099709302610907
278,278.0,0.002590324348518001
279,279.0,0.0028118538809282765
280,280.0,0.0048034864613866815
281,281.0,0.00507758733645291
282,282.0,0.002525393097741893
283,283.0,0.0036694147970882268
284,284.0,0.000818004123863647
285,285.0,0.002576044746714469
286,286.0,0.00642133787724212
287,287.0,0.0020706340708086263
288,288.0,0.005374461608362361
289,289.0,0.0034656171253852593
290,290.0,0.0024847035841789066
291,291.0,0.0016083322075187915
292,292.0,0.003986156763978842
293,293.0,0.004047249238390105
294,294.0,0.005337391740038098
295,295.0,0.001640208976075525
296,296.0,0.006392997052887049
297,297.0,0.001231799741769938
298,298.0,0.0079931797823326
299,299.0,0.0017024680291773736
300,300.0,0.0010448912877299174
301,301.0,0.004582674470421581
302,302.0,0.0011385224030829306
303,303.0,0.0029151437764838414
304,304.0,0.003545778457599029
305,305.0,0.0026095870900612766
306,306.0,0.005504722244967023
307,307.0,0.0028953063797062255
308,308.0,0.0022893840031404595
309,309.0,0.0026222074754876173
310,310.0,0.002837371147599975
311,311.0,0.004743629278840333
312,312.0,0.002654733647642824
313,313.0,0.00030118132091527247
314,314.0,0.0023603961332536076
315,315.0,0.004113978499194017
316,316.0,0.001686794176807364
317,317.0,0.0072670231302586884
318,318.0,0.005626869499253031
319,319.0,0.002915390447432986
320,320.0,0.005254174498178019
321,321.0,0.0010691984867795942
322,322.0,0.0024552248503869924
323,323.0,0.0008533617670199317
324,324.0,0.0029031438344323964
325,325.0,0.0027699110531476563
326,326.0,0.003405581666273184
327,327.0,0.0003839511754201334
328,328.0,0.0021996992686452487
329,329.0,0.0052524112314594204
330,330.0,0.004082906255530321
331,331.0,0.0026035015178079925
332,332.0,0.0006762203192451676
333,333.0,0.000922711665954231
334,334.0,0.004002328519472191
335,335.0,0.0038520826321826167
336,336.0,0.0013740064531750863
337,337.0,0.0029982901334542934
338,338.0,0.004942058197242199
339,339.0,0.00266712526671453
340,340.0,0.0011078571953970313
341,341.0,0.006558960989030427
342,342.0,0.004508483514875492
343,343.0,0.0007919913615333102
344,344.0,0.0008568442315746666
345,345.0,0.0017018306859990055
346,346.0,0.004180952132838981
347,347.0,0.003186505674441824
348,348.0,0.003919510973408794
349,349.0,0.0019889941944691114
350,350.0,0.004870285664327849
351,351.0,0.002312560547291216
352,352.0,0.0007577656989910373
353,353.0,0.002265606866004857
354,354.0,0.003105381197379822
355,355.0,0.003067765125299524
356,356.0,0.004053237103604903
357,357.0,0.005098889637110791
358,358.0,0.0021811118011028923
359,359.0,0.002069810210362775
360,360.0,0.003754707004903823
361,361.0,0.006316868736164549
362,362.0,0.0019515032475580013
363,363.0,0.002192552488990184
364,364.0,0.004231922065554702
365,365.0,0.00346429696388713
366,366.0,0.0031463156230328313
367,367.0,0.0025072089062693204
368,368.0,0.001750876935452771
369,369.0,0.0009031500050382636
370,370.0,0.0011142753110417543
371,371.0,0.0031555147007124988
372,372.0,0.005536853603971664
373,373.0,0.0027282019992839676
374,374.0,0.0025576419156594123
375,375.0,0.0016276837452073717
376,376.0,0.004793552850787895
377,377.0,0.0027508086083937464
378,378.0,0.0044197298566212954
379,379.0,0.001475490861236838
380,380.0,0.004209686801798186
381,381.0,0.004504899374248655
382,382.0,0.003995011726251661
383,383.0,0.003113181750653783
384,384.0,0.0025335810297525355
385,385.0,0.004965448241386722
386,386.0,0.0026337014309979734
387,387.0,0.0019906723255677596
388,388.0,0.003437663006923956
389,389.0,0.00196967429454941
390,390.0,0.00441492929260733
391,391.0,0.003610930215177084
392,392.0,0.005916568915780532
393,393.0,0.0021117321910214502
394,394.0,0.004238252392533475
395,395.0,0.0012995627800124804
396,396.0,0.002937599881678474
397,397.0,0.003988510907661071
398,398.0,0.0031674449874958765
399,399.0,0.006756313679797571
400,400.0,0.0024037433908905017
401,401.0,0.005944019136530206
402,402.0,0.002286317684809517
403,403.0,0.0007098069636293791
404,404.0,0.003431013133987835
405,405.0,0.0026852785728307383
406,406.0,0.001882813958146738
407,407.0,0.0062098414867616195
408,408.0,0.0024576305775207328
409,409.0,0.0024178016805239486
410,410.0,0.002133455344466864
411,411.0,0.001798498312704173
412,412.0,0.0022836168596704603
413,413.0,0.005859918482424085
414,414.0,0.0017366832166705254
415,415.0,0.0015595624045300022
416,416.0,0.0021938373052335955
417,417.0,0.0025961529220847965
418,418.0,0.001188644973521232
419,419.0,0.0033801237068832968
420,420.0,0.0012019020736838265
421,421.0,0.005582786521444835
422,422.0,0.003673281320598522
423,423.0,0.005481152430386483
424,424.0,0.003946567586566924
425,425.0,0.002436881296072395
426,426.0,0.002766616721295301
427,427.0,0.0033398607134265267
428,428.0,0.002614732514105743
429,429.0,0.005922950562274711
430,430.0,0.0016991346434537483
431,431.0,0.0037823541923763327
432,432.0,0.0010189326075424128
433,433.0,0.002479048854294566
434,434.0,0.0013600731880981495
435,435.0,0.0031218293273398597
436,436.0,0.0032079679624674763
437,437.0,0.001568093730380643
438,438.0,0.0038620887052349105
439,439.0,0.005864471180056903
440,440.0,0.003159644289599852
441,441.0,0.0052946586247131135
442,442.0,0.00162670222947275
443,443.0,0.004740512139193742
444,444.0,0.0027208944855785463
445,445.0,0.004776238972847663
446,446.0,0.0036475223861259305
447,447.0,0.0048898886943655705
448,448.0,0.001958715678191048
449,449.0,0.0022617359087502287
450,450.0,0.0034036235369145646
451,451.0,0.0025496600244083612
452,452.0,0.00345844833324348
453,453.0,0.0026019594757173414
454,454.0,0.0031724334031098473
455,455.0,0.004998131811109056
456,456.0,0.002084710331472433
457,457.0,0.0044542312753286135
458,458.0,0.006326883976311563
459,459.0,0.002554248719257402
460,460.0,0.0026795442000533834
461,461.0,0.0036292490481289806
462,462.0,0.006091549123019736
463,463.0,0.00254805226967087
464,464.0,0.0016601811862673734
465,465.0,0.003843867739414472
466,466.0,0.0011786108738605769
467,467.0,0.003316713740379964
468,468.0,0.0018336454296600667
469,469.0,0.003588219261061127
470,470.0,0.0013877674991856503
471,471.0,0.006105117070686783
472,472.0,0.002452058636266238
473,473.0,0.0023709323717710845
474,474.0,0.0029528564846814415
475,475.0,0.004974838145935382
476,476.0,0.0002478995166436372
477,477.0,0.0026118769547843613
478,478.0,0.0025054499423423663
479,479.0,0.004019067052654349
480,480.0,0.0021803272697679035
481,481.0,0.0036773898871847854
482,482.0,0.0019478923677443893
483,483.0,0.002266197942133217
484,484.0,0.0025219968393905097
485,485.0,0.002224285016865965
486,486.0,0.0015258250499133967
487,487.0,0.0006509220823395671
488,488.0,0.008016535069980053
489,489.0,0.0037113848318276388
490,490.0,0.0011134078680469473
491,491.0,0.00019832103088728473
492,492.0,0.002134448697634058
493,493.0,0.0026504278369434814
494,494.0,0.004014294851550668
495,495.0,0.0007007204695444978
496,496.0,0.0024194833888598593
497,497.0,0.00425500171850733
498,498.0,0.0013191637464998096
499,499.0,0.003786017626682199
500,500.0,0.0016061271179274657
501,501.0,0.0006415126150892897
502,502.0,0.00039401026852732915
503,503.0,0.003263403452973541
504,504.0,0.006705617524852109
505,505.0,0.0010554386207852237
506,506.0,0.005034231064446966
507,507.0,0.003587261559438417
508,508.0,0.001427974083154296
509,509.0,0.0020287828279170316
510,510.0,0.003081181616909709
511,511.0,0.0044141558857834886
512,512.0,0.00038359607519935406
513,513.0,0.00021270963448369193
514,514.0,0.004957362748436867
515,515.0,0.0032884485127212945
516,516.0,0.0012254418146519126
517,517.0,0.004753910693650262
518,518.0,0.0006415771854737534
519,519.0,0.005627906710932123
520,520.0,0.0029605558347338985
521,521.0,0.006393868987686148
522,522.0,0.00028952795019857226
523,523.0,0.00522480489344752
524,524.0,0.0020882584170058382
525,525.0,0.0013061534532872864
526,526.0,0.002104718181576014
527,527.0,0.0014729427131960327
528,528.0,0.004228151677380989
529,529.0,0.0019621511304877695
530,530.0,0.002804925061490454
531,531.0,0.0018196236013629677
532,532.0,0.0032407021102150053
533,533.0,0.003396027715108635
534,534.0,0.0020228359481006416
535,535.0,0.0026183294801187217
536,536.0,0.0030290003390402056
537,537.0,0.0019145849477879362
538,538.0,0.004001962111699389
539,539.0,0.002138098737252232
540,540.0,0.004427682954186082
541,541.0,0.0013984257680192589
542,542.0,0.005020097279172469
543,543.0,0.0028412188283385258
544,544.0,0.003534130247925916
545,545.0,0.005683264803799289
546,546.0,0.00341334506986052
547,547.0,0.0045775733937027975
548,548.0,0.0021620053983605184
549,549.0,0.002996667965587152
550,550.0,0.005058706069672042
551,551.0,0.0019429619064697222
552,552.0,0.002035249431124777
553,553.0,0.0033398774806606044
554,554.0,0.0004979093857666488
555,555.0,0.001650122273199478
556,556.0,0.0021380539662530776
557,557.0,0.0036333692113621426
558,558.0,0.0014051392100125188
559,559.0,0.002286315932138345
560,560.0,0.0013016078610728822
561,561.0,0.001804085579914092
562,562.0,0.00191826612889517
563,563.0,0.003843685978244237
564,564.0,0.00015339114536363967
565,565.0,0.0030625726202797385
566,566.0,0.0036649666281964393
567,567.0,0.0031824998858159654
568,568.0,0.003733212635970943
569,569.0,0.0009469790024579223
570,570.0,0.0025068300567464533
571,571.0,0.00289773424329606
572,572.0,0.003412686398717867
573,573.0,0.0035939703534977096
574,574.0,0.004710298390899917
575,575.0,0.0023467354876899934
576,576.0,0.0023881363559596926
577,577.0,0.0017462061182944104
578,578.0,0.0005130914023916384
579,579.0,0.002382004895166637
580,580.0,0.0062406044269223224
581,581.0,0.002402426066055121
582,582.0,0.0036834302485314113
583,583.0,0.0018059500277675567
584,584.0,0.0036600575223933534
585,585.0,0.005166953171613204
586,586.0,0.0019811081667510688
587,587.0,0.0014030015034116308
588,588.0,0.0010960811597430693
589,589.0,0.0019951218214726315
590,590.0,0.0030846355558323667
591,591.0,0.0029919133130545316
592,592.0,0.002781598446455891
593,593.0,0.003304145812260489
594,594.0,0.0013082930334735203
595,595.0,0.0023728905128327705
596,596.0,0.0050466222533963115
597,597.0,0.0023742236514884955
598,598.0,0.0022535358424649694
599,599.0,0.0027850376228898835
600,600.0,0.002392583460833604
601,601.0,0.0019645031795916465
602,602.0,0.0030326094351298427
603,603.0,0.0025680168067834007
604,604.0,0.0029421862782691532
605,605.0,0.002421256067138606
606,606.0,0.0048812491033709635
607,607.0,0.0025734751468954147
608,608.0,0.006520174997421598
609,609.0,0.004327540819763315
610,610.0,0.0032206075863632274
611,611.0,0.0030570448381052077
612,612.0,0.005060759844324009
613,613.0,0.0015578342439841008
614,614.0,0.0030496579313917783
615,615.0,0.005780062268588923
616,616.0,0.002392477339250194
617,617.0,0.002581345905418334
618,618.0,0.0009010299689495248
619,619.0,0.0018152898956280436
620,620.0,0.0015002095188207296
621,621.0,0.0004355150103688139
622,622.0,0.0031584408052827482
623,623.0,0.0016725301944115955
624,624.0,0.0031489435615343207
625,625.0,0.005168501551921318
626,626.0,0.0022691355156309197
627,627.0,0.005088803028220269
628,628.0,0.0012895421235434694
629,629.0,0.005970714509249225
630,630.0,0.004984685555549422
631,631.0,0.0019547269847897644
632,632.0,0.001656317913399892
633,633.0,0.004089763300513062
634,634.0,0.001365090584807108
635,635.0,0.0015741313680576465
636,636.0,0.0011178224367279724
637,637.0,0.003706909181869737
638,638.0,0.00363158967432967
639,639.0,0.0004311222286903628
640,640.0,0.002336047374540318
641,641.0,0.0027467424540551
642,642.0,0.004986387818501582
643,643.0,0.0034716042595265843
644,644.0,0.0042080560147079
645,645.0,0.0008527695163651731
646,646.0,0.003943493617532946
647,647.0,0.002215419473968961
648,648.0,0.005691288669614092
649,649.0,0.0020564752493607693
650,650.0,0.0029316867057621195
651,651.0,0.0024033237822566993
652,652.0,0.0036269506845819748
653,653.0,0.0028468861030425036
654,654.0,0.003199388520908131
655,655.0,0.0006451283781490502
656,656.0,0.0033124741000076768
657,657.0,0.0016254440219479126
658,658.0,0.005010145867445568
659,659.0,0.004806682917507901
660,660.0,0.001666324857685202
661,661.0,0.0038140646116835942
662,662.0,7.096044818379502e-05
663,663.0,0.0015608243467188536
664,664.0,0.004881842111081002
665,665.0,0.00644631640502413
666,666.0,0.0017083470916936746
667,667.0,0.0032780859949476807
668,668.0,0.006027206870835158
669,669.0,0.000677588576941689
670,670.0,0.003233404115231438
671,671.0,0.003078364658096471
672,672.0,0.0018567920246904013
673,673.0,0.0042176548495749654
674,674.0,0.006522409866278044
675,675.0,0.001576947282589134
676,676.0,0.0032447661282506406
677,677.0,0.0019560896965546814
678,678.0,0.0026800262208444593
679,679.0,0.005492020363120266
680,680.0,0.0031957598627786487
681,681.0,0.004255265634474011
682,682.0,0.003998702699045822
683,683.0,0.0026275465348522503
684,684.0,0.0021793732776906162
685,685.0,0.0006974393396149157
686,686.0,0.005954691344863197
687,687.0,0.001509206709103261
688,688.0,0.0029187502256231243
689,689.0,0.0054854341378690165
690,690.0,0.0033231154568723726
691,691.0,0.002905331005512375
692,692.0,0.0022494343116068343
693,693.0,0.001605589305653107
694,694.0,0.002522860189825384
695,695.0,0.0013240476970244122
696,696.0,0.004210888669819055
697,697.0,0.0032676755454006984
698,698.0,0.0021379788837228905
699,699.0,0.001482766027099145
700,700.0,0.0038631236176993283
701,701.0,0.0013667133436157555
702,702.0,0.002389727084629202
703,703.0,0.0031576976002024772
704,704.0,0.004417494866985973
705,705.0,0.0035308476736144747
706,706.0,0.0007881897384706586
707,707.0,0.0018284340320917963
708,708.0,0.0060856715868984074
709,709.0,0.0011110646127819447
710,710.0,0.001512031764117275
711,711.0,0.004570835065984927
712,712.0,0.0018418782202048614
713,713.0,0.0014023595168797043
714,714.0,0.001608163799687792
715,715.0,0.002861365967097512
716,716.0,0.004281307683049998
717,717.0,0.002570786607887018
718,718.0,0.0017508317110719847
719,719.0,0.005015214846942031
720,720.0,0.0021598314585630626
721,721.0,0.00043130417146366887
722,722.0,0.0014268589874981594
723,723.0,0.0008829630422426101
724,724.0,0.0004647889332369019
725,725.0,0.0008994768158934187
726,726.0,0.003059612304788764
727,727.0,0.0030696385293430494
728,728.0,0.0036494524071069407
729,729.0,0.0019181483246351265
730,730.0,0.001928942666724464
731,731.0,0.0009305734767034962
732,732.0,0.0037090728357938043
733,733.0,0.004207797117554633
734,734.0,0.0025382039420653937
735,735.0,0.007140472589650316
736,736.0,0.0022801079886733237
737,737.0,0.0013113927915865636
738,738.0,0.0015052569247198595
739,739.0,0.002911633104384874
740,740.0,0.0028251807798444963
741,741.0,0.0037461093035336024
742,742.0,0.003109947550515721
743,743.0,0.003027517944957171
744,744.0,0.006458706112465265
745,745.0,0.002158734205218505
746,746.0,0.0015554800640483711
747,747.0,0.006802409453435274
748,748.0,0.0037702432944476385
749,749.0,0.0022499912429028305
750,750.0,0.0008359185673537018
751,751.0,0.0017402970860430128
752,752.0,0.0010952960039982988
753,753.0,0.0014523501842510322
754,754.0,0.0015466964385798057
755,755.0,0.005567513359809848
756,756.0,0.0016377995054258814
757,757.0,0.004198200058835582
758,758.0,0.003979182903384335
759,759.0,0.0029942294086848296
760,760.0,0.0018479442958830967
761,761.0,0.001896708282255437
762,762.0,0.003927443797829859
763,763.0,0.0013695224613144684
764,764.0,0.002167834294904017
765,765.0,0.0015327570514834963
766,766.0,0.0018266448979903198
767,767.0,0.0026004273486244472
768,768.0,0.0029932700485500105
769,769.0,0.0011896685346851543
770,770.0,0.003133103213378331
771,771.0,0.003184327810783516
772,772.0,0.0026683900468773667
773,773.0,0.0004287988648888524
774,774.0,0.006352359338535979
775,775.0,0.005006570751787963
776,776.0,0.0028223986669139904
777,777.0,0.0028050922431202955
778,778.0,0.0024798109110506705
779,779.0,0.003828490005228946
780,780.0,0.001808876552915833
781,781.0,0.004892925496789407
782,782.0,0.0024548730873887674
783,783.0,0.001326102888783094
784,784.0,0.0012957030282742343
785,785.0,0.0026156816649258556
786,786.0,0.0012191277506544132
787,787.0,0.00040591354981819487
788,788.0,0.0012416724627060652
789,789.0,0.0017077915089462228
790,790.0,6.818155289417131e-05
791,791.0,0.003914202263223366
792,792.0,0.004675033712872792
793,793.0,0.0003247743938940503
794,794.0,0.005213254708956701
795,795.0,0.0012584996852849876
796,796.0,0.0022734241351088664
797,797.0,0.0007854764805353963
798,798.0,0.00308244557695805
799,799.0,0.0033150169699912697
800,800.0,0.004869880101261184
801,801.0,0.0031762065921880187
802,802.0,0.003725555631278636
803,803.0,0.002925947893935315
804,804.0,0.003358722906707228
805,805.0,0.0010168211487877885
806,806.0,0.0017564362449670973
807,807.0,0.002166114915733366
808,808.0,0.0023207882327738846
809,809.0,0.00526342551942992
810,810.0,0.002115770007434325
811,811.0,0.00045255745435550263
812,812.0,0.004105943222916169
813,813.0,0.0013540581579904588
814,814.0,0.0016269099710914663
815,815.0,0.002461347327768053
816,816.0,0.005101148011902858
817,817.0,0.0012633481297284668
818,818.0,0.003520712931619635
819,819.0,0.001965520324961919
820,820.0,0.0023700413416706694
821,821.0,0.0015950522390375218
822,822.0,0.0014497452003113056
823,823.0,0.0024853064963861952
824,824.0,0.00402732940378169
825,825.0,0.00031574636013789633
826,826.0,0.0020971976096424904
827,827.0,0.0035388454210271776
828,828.0,0.0026063645059102927
829,829.0,0.0053951791777092604
830,830.0,0.0028009042627054155
831,831.0,0.0011866150789897178
832,832.0,0.003691618122345581
833,833.0,0.0008128488690788961
834,834.0,0.0011602300216987894
835,835.0,0.001149141945507943
836,836.0,0.0006519983926678122
837,837.0,0.004132847171530817
838,838.0,0.0030265194684642714
839,839.0,0.0018811486428212888
840,840.0,0.004971019316122473
841,841.0,0.004765176248301024
842,842.0,0.0004228821956671178
843,843.0,0.004940405687682868
844,844.0,0.002426757663611124
845,845.0,0.005746154100497687
846,846.0,0.003111600594472876
847,847.0,0.0025618569652396577
848,848.0,0.001199116787754159
849,849.0,0.005284982508216446
850,850.0,0.0034003787106564095
851,851.0,0.004212873553613016
852,852.0,0.0034074826193269754
853,853.0,0.0038381580506273083
854,854.0,0.005060152101186182
855,855.0,0.0026842837589096014
856,856.0,0.0013413997675752194
857,857.0,0.004937748916345767
858,858.0,0.0030762948585923997
859,859.0,0.004605531536378091
860,860.0,0.0036093324788720347
861,861.0,0.001735986587089555
862,862.0,0.002367760404579681
863,863.0,0.002428871599270781
864,864.0,0.002335563041383773
865,865.0,0.0025654847531460146
866,866.0,0.00148159353261288
867,867.0,0.0032624817791427315
868,868.0,0.004706063284220568
869,869.0,0.004817040299007729
870,870.0,0.003731131103928608
871,871.0,0.0050092407641609184
872,872.0,0.0024778344840692946
873,873.0,0.0024143714398492423
874,874.0,0.0031196108602881234
875,875.0,0.0010808672060911141
876,876.0,0.005196377566335505
877,877.0,0.0020804777370295523
878,878.0,0.004507472924387476
879,879.0,0.004283144016836668
880,880.0,0.003937868795481151
881,881.0,0.002533133608490461
882,882.0,0.002185003130628678
883,883.0,0.0015841237124531486
884,884.0,0.0033552272436769208
885,885.0,0.003209163870037774
886,886.0,0.006919740980255494
887,887.0,0.0014636275971933394
888,888.0,0.004353715921657426
889,889.0,0.0026077775684514573
890,890.0,0.0009507569995035044
891,891.0,0.0013460976723039606
892,892.0,0.0022912932823270175
893,893.0,0.0032195561268108016
894,894.0,0.002005452434543126
895,895.0,0.0024725188383767005
896,896.0,0.0009362135181958757
897,897.0,0.004549305141410649
898,898.0,0.0019917231900666893
